0,1,2,3,4,5,6,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Discussion,atheist,general live event,About Christian fundamentalists,FALSE,FALSE,0.183673469,0,0,0,0,-0.083377778,0,0,0,0,0.5,0.006747189,0.001390371,,,About Christians,TRUE,FALSE,0.037610816,0.020779865,0.031612364,0.052498708,0.007758621,0.011410714,0.03252414,0.011278323,-0.012378957,-0.004551111,Christians,,,,,,,,,,,,,,
2012,Discussion,atheist,general live event,About Christian fundamentalists,TRUE,FALSE,0.097513321,0,0.056910569,0,0,-0.113605556,0,0.003241071,0,0,0.5,0.001994578,0.002620166,,,About Christians,FALSE,TRUE,0.036124795,0.046296296,0.064304462,0,0,0.041678788,-0.075268333,-0.192134694,0,0,Christians,,About religious people,TRUE,TRUE,0.045566502,0,0,0.056743458,0.071428571,-0.024360811,0,0,0.124682353,0.029234375
2012,Discussion,atheist,general live event,About Christian fundamentalists,TRUE,TRUE,0,0,0,0.059210526,0.042105263,0,0,0,0.025594444,-0.0160125,1,0.00080644,0.000223278,,,About Christians,TRUE,FALSE,0.08938172,0,0,0.042260692,0.066239316,-0.122235579,0,0,-0.030729518,0.037831048,Christians,,About religious people,TRUE,FALSE,0,0,0.020408163,0.10035387,0.055991627,0,0,-0.002261064,0.0569836,0.00403
2012,Discussion,atheist,general live event,About Christian preachers atheists,FALSE,FALSE,0,0,0.083333333,0.053105862,0,0,0,-0.192444444,0.079884028,0,6,0.001510387,0.010220588,,,About Christians,TRUE,TRUE,0.017409066,0.034331662,0.032391928,0.020835452,0.041527502,-0.000794555,-0.022551121,0.013166158,-0.000212086,-0.079249257,Christians,,About religious people,TRUE,TRUE,0,0,0,0.065159574,0.075,0,0,0,-0.011312245,-0.089370833
2012,Discussion,atheist,general live event,About Christian preachers atheists,TRUE,FALSE,0.053667204,0.047324601,0.01335919,0.045407911,0.006820765,0.056222212,0.045170336,-0.003391091,0.007469099,-0.001755379,3.5,0.000464225,0.000780074,,,About Christians,FALSE,FALSE,0.042438059,0.040734897,0.022588122,0.0281121,0,-0.088851358,0.000161493,-0.025028571,-0.009812566,0,Christians,,About religious people,FALSE,FALSE,0.046502078,0.032506058,0.022686125,0.015390507,0.01538242,0.037004591,0.02522094,-0.032776213,-0.021562809,0.031970486
2012,Discussion,atheist,general live event,About Christian preachers atheists,TRUE,TRUE,0.065837774,0.033283349,0.009731378,0.013169257,0.037937301,-0.046578042,-0.00171625,0.039863095,-1.17E-05,-0.036974405,1.333333333,0.000508095,0.001179021,,,About Christians,FALSE,TRUE,0.018691589,0,0.048685571,0.015859031,0.014012739,-0.102687333,0,-0.005385641,0.009286667,0.024389091,Christians,,About religious people,FALSE,TRUE,0.039005329,0.034285714,0.02038835,0,0.105982906,0.045442222,0.08329,-0.023051429,0,-0.060529677
2012,Discussion,atheist,general live event,About Christian theologians,FALSE,FALSE,0.031111111,0.045180723,0,0,0.079365079,-0.028571429,-0.001204444,0,0,0.025453333,0.75,0.00111555,0.000365478,,,About Christians,TRUE,FALSE,0.056939689,0.029181698,0.017925248,0.016806723,0.046000049,-0.026844088,-0.034329935,-0.027494344,0.004902206,-0.018704118,Christians,,About religious people,TRUE,FALSE,0.082680082,0.023905665,0.021257118,0.009365158,0.022035454,-0.026065871,-0.000215102,0.006470141,0.015300231,-0.004836861
2012,Discussion,atheist,general live event,About Christian theologians,TRUE,FALSE,0.018926766,0.040549886,0.037351652,0.018242229,0.028187573,0.032823553,0.009827583,0.019385215,0.00990773,0.002279008,2.625,0.000105101,0.000137824,,,About Christians,TRUE,FALSE,0.069470661,0,0.021882952,0.027777778,0.025,0.100148148,0,0.036191085,-0.02292963,-0.029790278,Christians,,About religious people,TRUE,TRUE,0.083342511,0.089347458,0,0,0,-0.106511235,0.01786902,0,0,0
2012,Discussion,atheist,general live event,About Christian theologians,TRUE,TRUE,0.036966221,0.043441938,0.03803132,0,0,0.138016667,0.0292875,-0.05482549,0,0,1,0.000473626,0.005095475,,,About Christians,TRUE,TRUE,0.055449331,0.027548209,0,0,0,0.207025,-0.12174875,0,0,0,Christians,,About religious people,FALSE,FALSE,0,0,0.048601864,0,0.068493151,0,0,-0.019796575,0,0.02369
2012,Discussion,atheist,general live event,About Christians,FALSE,FALSE,0.042438059,0.040734897,0.022588122,0.0281121,0,-0.088851358,0.000161493,-0.025028571,-0.009812566,0,3,0.000294107,0.001391331,,,About Christian preachers,TRUE,TRUE,0.021014493,0,0.059662691,0.036471673,0,0.042031034,0,-0.0072815,-0.000588889,0,Christians,,About religious people,TRUE,FALSE,0.047393342,0.019405995,0.009440813,0.034909816,0.056085996,-0.024995275,-0.013493225,-0.021874208,0.075300916,0.023243367
2012,Discussion,atheist,general live event,About Christians,FALSE,TRUE,0.018691589,0,0.048685571,0.015859031,0.014012739,-0.102687333,0,-0.005385641,0.009286667,0.024389091,10,0.000319014,0.002536944,,,About Christians,FALSE,FALSE,0,0,0.096153846,0,0.05982906,0,0,-0.082575,0,-0.165167857,Christians,,About religious people,TRUE,TRUE,0,0,0.085915105,0,0.088319088,0,0,0.081597315,0,0.050441398
2012,Discussion,atheist,general live event,About Christians,TRUE,FALSE,0.056939689,0.029181698,0.017925248,0.016806723,0.046000049,-0.026844088,-0.034329935,-0.027494344,0.004902206,-0.018704118,1.133333333,0.000311368,0.000232233,,,About Christians,TRUE,FALSE,0,0,0.142857143,0,0,0,0,-0.015827451,0,0,Christians,,About religious people,TRUE,TRUE,0.073139975,0,0.029761905,0,0.063555219,-0.056805177,0,-0.050716667,0,-0.018870494
2012,Discussion,atheist,general live event,About moderate Christians,FALSE,FALSE,0,0,0.142857143,0,0,0,0,0.015827451,0,0,0.333333333,0.004081633,5.01E-05,,,About Christians,TRUE,TRUE,0.115151515,0.12962963,0,0,0.034990792,-0.199378947,0.0004,0,0,-0.021083333,Christians,,About religious people,TRUE,FALSE,0.127540255,0.015499578,0,0.026041667,0.025363372,-0.025344208,0.011148627,0,-0.003125,-0.022331581
2012,Discussion,atheist,general live event,About moderate Christians,TRUE,TRUE,0.060156138,0.025342464,0.003296621,0,0.007784855,0.02851505,-0.012901104,0.080688889,0,-0.013549495,2.25,0.000616733,0.001576052,,,About Christian preachers,TRUE,FALSE,0,0,0.140340882,0,0,0,0,0.072524183,0,0,Christians,,About religious people,TRUE,FALSE,0.021502029,0.078402969,0.007285974,0.046514437,0.022079772,-0.009940278,-0.040981382,0.001173958,0.02634801,0.012610349
2012,Discussion,atheist,general live event,About religious people,TRUE,FALSE,0.021502029,0.078402969,0.007285974,0.046514437,0.022079772,-0.009940278,-0.040981382,0.001173958,0.02634801,0.012610349,1.714285714,0.000783368,0.000652404,,,About Christians,FALSE,FALSE,0.06122449,0,0.08159963,0,0,-0.027792593,0,-0.033143231,0,0,Christians,,About religious people,TRUE,TRUE,0.020524067,0,0.071657547,0.010344828,0.0646453,0.000447448,0,0.006113304,0.011826852,-0.022435926
2012,Discussion,atheist,general live event,About religious people,TRUE,TRUE,0.020524067,0,0.071657547,0.010344828,0.0646453,0.000447448,0,0.006113304,0.011826852,-0.022435926,2.4,0.001063198,0.000169385,,,About Christians,TRUE,FALSE,0.032719308,0.034693553,0.01440678,0.003350515,0.040508465,-0.017293016,0.002446869,-0.008363235,-0.006151538,-0.009256672,Christians,,About religious people,TRUE,FALSE,0.18382482,0,0,0,0,-0.186323622,0,0,0,0
2012,q&a,random,general live event,About Christians,TRUE,FALSE,0.069470661,0,0.021882952,0.027777778,0.025,0.100148148,0,0.036191085,-0.02292963,-0.029790278,3,0.000636717,0.002838559,,,About Christians,TRUE,TRUE,0.043339254,0.0020908,0.051577967,0,0.051348929,-0.050491358,0.002268254,-0.000927166,0,0.019742371,Christians,,About religious people,TRUE,TRUE,0.07925801,0.110381938,0,0,0,-0.02637896,0.057077448,0,0,0
2012,q&a,random,general live event,About Christians,TRUE,TRUE,0.055449331,0.027548209,0,0,0,0.207025,-0.12174875,0,0,0,4,0.000613953,0.014056925,,,About Christians,TRUE,FALSE,0.025510204,0.040816327,0.024300932,0,0.017515924,-0.105653333,-0.053478125,0.009898288,0,-0.030486364,Christians,,About religious people,TRUE,FALSE,0.089025117,0.042345277,0,0.0142788,0,-0.176417361,0.021214904,0,0.015127966,0
2012,q&a,random,general live event,About nonreligious people,TRUE,TRUE,0.105544526,0.021276596,0,0,0,0.202987778,-0.020650667,0,0,0,5,0.002093905,0.008745281,,,About Christians,TRUE,FALSE,0.036421725,0,0,0.031552163,0.028025478,-0.091198246,0,0,0.016237419,-0.048778182,Christians,,About religious people,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0
2012,q&a,random,general live event,About other religious people,TRUE,FALSE,0.047297758,0.038091419,0.016229713,0,0.00617284,-0.023404167,-0.003582511,0.00510641,0,0.009506667,0.666666667,0.000416433,0.000161605,,,About Christians,TRUE,TRUE,0,0.071357947,0.027571116,0.028169014,0.014012739,0,-0.001230162,-0.033098095,-0.0453516,-0.024389091,Christians,,About religious people,FALSE,FALSE,0,0.091263058,0,0,0.105263158,0,0.091918788,0,0,-0.072083333
2012,q&a,random,general live event,About religious people,TRUE,FALSE,0.18382482,0,0,0,0,-0.186323622,0,0,0,0,6,0.006758313,0.006943298,,,About Christian theologians,FALSE,FALSE,0.108247423,0,0,0,0,0.053533333,0,0,0,0,Christians,,About religious people,TRUE,FALSE,0.039005329,0,0.028571429,0,0.13003603,-0.045442222,0,-0.00316549,0,-0.02516987
2012,q&a,random,general live event,About religious people,TRUE,TRUE,0.07925801,0.110381938,0,0,0,-0.02637896,0.057077448,0,0,0,1.5,0.002818336,0.000941301,,,About Christian theologians,TRUE,FALSE,0.054123711,0,0.072033898,0,0,-0.026766667,0,-0.041816176,0,0,Christians,,About religious people,TRUE,FALSE,0.1000966,0,0.032401243,0,0,-0.093623002,0,0.013197717,0,0
2013,Discussion,atheist,general live event,About scientists,FALSE,FALSE,0,0,0.173469388,0,0,0,0,-0.322535294,0,0,2,0.006018326,0.020805803,,,About Christian theologians,TRUE,TRUE,0.067955333,0.011820331,0.01877998,0,0.04050307,-0.071502531,-0.011472593,0.040405397,0,0.014749841,Christians,,About religious people,TRUE,TRUE,0.161073826,0,0,0,0,-0.478458333,0,0,0,0
2013,Discussion,atheist,general live event,About scientists,TRUE,FALSE,0.054794773,0.07491825,0,0,0.015873016,0.047443062,0.092612964,0,0,0.006390741,1.285714286,0.001157026,0.001644879,,,About Christian theologians,FALSE,FALSE,0.031111111,0.045180723,0,0,0.079365079,-0.028571429,-0.001204444,0,0,0.025453333,Christians,,About religious people,FALSE,TRUE,0,0.149193548,0,0,0,0,0.399216216,0,0,0
2013,Discussion,atheist,general live event,About scientists,TRUE,TRUE,0.044513267,0.007826087,0.007586207,0.046345811,0.025326537,-0.028819963,0.001778148,-0.001223636,0.039712269,0.00971,1.25,0.000356499,0.000604269,,,About Christian theologians,TRUE,FALSE,0.018926766,0.040549886,0.037351652,0.018242229,0.028187573,0.032823553,0.009827583,0.019385215,0.00990773,0.002279008,Christians,,About religious people,TRUE,FALSE,0.037339143,0.067893059,0.047498238,0.021164021,0,-0.018687093,-0.047824288,0.055750617,-0.027117593,0
2013,q&a,random,general live event,About scientists,FALSE,FALSE,0,0,0,0.228691477,0,0,0,0,0.006115,0,4,0.010459958,7.48E-06,,,About Christian theologians,TRUE,TRUE,0.036966221,0.043441938,0.03803132,0,0,0.138016667,0.0292875,-0.05482549,0,0,Christians,,About religious people,TRUE,TRUE,0.077786264,0.012432796,0,0.032620614,0.044159544,-0.003809875,-0.033268018,0,-0.021078571,0.025220699
2013,q&a,random,general live event,About scientists,TRUE,FALSE,0.017816092,0.066505694,0.032787551,0.016203704,0,-0.010076129,0.012491284,0.017234474,-0.018939333,0,0.5,0.000630883,0.000228296,,,About moderate Christians,FALSE,FALSE,0,0,0.142857143,0,0,0,0,0.015827451,0,0,Christians,,About religious people,FALSE,FALSE,0.009129213,0.027545189,0.033777574,0.060529956,0,0.012832051,0.04144256,-0.063510833,-0.019544669,0
2013,q&a,random,general live event,About scientists,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,About moderate Christians,TRUE,TRUE,0.060156138,0.025342464,0.003296621,0,0.007784855,0.02851505,-0.012901104,0.080688889,0,-0.013549495,Christians,,About religious people,TRUE,FALSE,0.056537719,0.021826804,0.022279576,0.009976526,0.042404225,-0.045988997,-0.021499254,0.000553108,0.031237255,0.015060123
2015,Interview in person,not an outspoken atheist,recorded for general public,About religious people,TRUE,FALSE,0.089025117,0.042345277,0,0.0142788,0,-0.176417361,0.021214904,0,0.015127966,0,2,0.001419935,0.00696946,,,About Christian theologians,FALSE,FALSE,0,0,0.091457286,0,0,0,0,0.018137446,0,0,Christians,,About religious people,TRUE,TRUE,0.208333333,0.0625,0,0,0,-0.283833333,-0.164925,0,0,0
2015,Interview in person,not an outspoken atheist,recorded for general public,About religious people,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,About Christian theologians,FALSE,TRUE,0,0.20610687,0,0,0,0,-0.071511111,0,0,0,Christians,,About religious people,FALSE,FALSE,0.033479132,0.02948538,0.032971893,0,0.030438087,-0.002001852,0.025052772,-0.045354167,0,0.029730966
2015,Interview in person,not an outspoken atheist,recorded for general public,About scientists,FALSE,FALSE,0.020588235,0.047686806,0.019440746,0.069230769,0,0.09048,0.022051812,-0.00791863,0.007324444,0,1.25,0.000735576,0.001570815,,,About Christian theologians,TRUE,FALSE,0.007492355,0.052965653,0.014285714,0.038072939,0.006617647,-0.003785102,-0.014574029,-0.001582745,0.014101443,-0.013473333,Christians,,About religious people,TRUE,FALSE,0.0684366,0,0.013614122,0.055555556,0.029439696,-0.033500309,0,0.02029881,-0.028451058,0.016813799
2015,Interview in person,not an outspoken atheist,recorded for general public,About scientists,TRUE,FALSE,0.031665383,0.04419993,0.03591733,0.006622481,0.035072427,-0.020766676,-0.010233366,-0.00339497,0.001572323,0.027763868,0.774193548,0.000202311,0.000328922,,,About moderate Christians,TRUE,FALSE,0.049171069,0.007712766,0.026459338,0.013548387,0.007006369,0.021256642,0.000360345,0.045995875,0.000917143,-0.012194545,Christians,,About religious people,TRUE,TRUE,0.165138653,0.054131054,0,0,0,-0.228552593,-0.043424561,0,0,0
2016,q&a,random,rather atheist live event,About moderate Muslims,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,,,About Christian theologians,FALSE,FALSE,0,0.1,0,0,0.063492063,0,0.24987,0,0,0.060425,Christians,,About religious people,FALSE,FALSE,0,0.105,0.058536585,0,0,0,0.013015455,0.02928,0,0
2016,q&a,random,rather atheist live event,About moderate Muslims,TRUE,TRUE,0.055449331,0,0.054794521,0,0,0.207025,0,-0.032290625,0,0,0.5,0.000911582,0.009448904,,,About Christian theologians,TRUE,FALSE,0.046728972,0,0,0,0.132478632,0.256718333,0,0,0,0.075662097,Christians,,About religious people,TRUE,FALSE,0,0.041875395,0.043228639,0.021751911,0.021428571,0,-0.061329515,-0.054855556,-0.016481081,-0.025534524
2016,q&a,random,rather atheist live event,About Muslims,TRUE,FALSE,0.140625,0.038834951,0.047619048,0,0,-0.17521358,-0.095594444,-0.052571429,0,0,3,0.003309536,0.005421749,,,About Christian preachers atheists,FALSE,FALSE,0,0,0.083333333,0.053105862,0,0,0,-0.192444444,0.079884028,0,Atheists,,About religious people,TRUE,TRUE,0.416666667,0,0,0,0,-0.567666667,0,0,0,0
2016,q&a,random,rather atheist live event,About religious people,FALSE,FALSE,0,0.091263058,0,0,0.105263158,0,0.091918788,0,0,-0.072083333,1.5,0.002921192,0.003391595,,,About Christian preachers atheists,TRUE,FALSE,0.053667204,0.047324601,0.01335919,0.045407911,0.006820765,0.056222212,0.045170336,-0.003391091,0.007469099,-0.001755379,Atheists,,,,,,,,,,,,,,
2017,q&a,random,general live event,About other religious people,TRUE,FALSE,0.030630631,0,0.048611111,0.045717593,0,-0.002558824,0,-0.014238095,-0.041270464,0,0.375,0.000567102,0.000309539,,,About Christian preachers atheists,TRUE,TRUE,0.065837774,0.033283349,0.009731378,0.013169257,0.037937301,-0.046578042,-0.00171625,0.039863095,-0.0000117,-0.036974405,Atheists,,,,,,,,,,,,,,
2017,q&a,random,general live event,About scientists,TRUE,FALSE,0.022982383,0.014007782,0.060364063,0.043564784,0,-0.04958947,-0.004422778,-0.04506376,0.002273687,0,3.333333333,0.000573621,0.000660113,,,About Christian preachers atheists,FALSE,FALSE,0.13049232,0.034285714,0,0,0,0.094408189,0.08329,0,0,0,Atheists,,,,,,,,,,,,,,
2017,q&a,random,general live event,About scientists,TRUE,TRUE,0.033898305,0,0,0.113200891,0,-0.00329,0,0,0.036667951,0,0.294117647,0.002408976,0.000283136,,,About Christian preachers atheists,TRUE,FALSE,0,0,0,0,0.222222222,0,0,0,0,-0.2415,Atheists,,About Christian preachers,FALSE,TRUE,0,0.176470588,0,0,0,0,-0.373666667,0,0,0
2018,Informal debate,atheist,recorded for general public,About Christian theologians,FALSE,FALSE,0,0,0.091457286,0,0,0,0,0.018137446,0,0,1,0.001672887,6.58E-05,,,About Christian preachers atheists,TRUE,TRUE,0.05879888,0,0.013378466,0.019721889,0.064152723,0.026802295,0,0.0170999,-0.013314665,0.011852889,Atheists,,About Christian preachers,TRUE,TRUE,0.118965716,0,0,0.078947368,0,-0.128071481,0,0,0.073981481,0
2018,Informal debate,atheist,recorded for general public,About Christian theologians,FALSE,TRUE,0,0.20610687,0,0,0,0,-0.071511111,0,0,0,1,0.008496008,0.001022768,,,About atheists,FALSE,FALSE,0,0,0.093028367,0.012173913,0,0,0,0.01431863,-0.005482857,0,Atheists,,About Christians,FALSE,TRUE,0,0.066037736,0,0,0.068627451,0,-0.042798571,0,0,-0.048564286
2018,Informal debate,atheist,recorded for general public,About Christian theologians,TRUE,FALSE,0.007492355,0.052965653,0.014285714,0.038072939,0.006617647,-0.003785102,-0.014574029,-0.001582745,0.014101443,-0.013473333,10,0.000426502,0.000133753,,,About atheists,FALSE,FALSE,0.039824771,0.047138047,0.032921811,0,0,-0.018004333,0.054402381,0.016791667,0,0,Atheists,,About Christians,TRUE,TRUE,0,0.071942446,0,0.064516129,0,0,0.0828375,0,0.027283333,0
2018,Informal debate,atheist,recorded for general public,About scientists,FALSE,FALSE,0.052552553,0.040061633,0,0,0,0.013085714,0.042308173,0,0,0,2,0.000662807,0.00033688,,,About atheists,FALSE,TRUE,0,0.0875,0.007417397,0,0,0,0.002907143,-0.18155,0,0,Atheists,,About Christians,FALSE,TRUE,0.036124795,0.046296296,0.064304462,0,0,0.041678788,-0.075268333,-0.192134694,0,0
2018,Informal debate,atheist,recorded for general public,About scientists,TRUE,FALSE,0.030246173,0.048284511,0.01628445,0.033065927,0,-0.014936584,0.006205895,0.00419072,-0.000128342,0,0.928571429,0.000333513,6.87E-05,,,About atheists,TRUE,FALSE,0.111972956,0.018927445,0.021705426,0.061538462,0,-0.106102716,0.010908667,0.007843571,0.04154,0,Atheists,,About Christians,TRUE,TRUE,0.017409066,0.034331662,0.032391928,0.020835452,0.041527502,-0.000794555,-0.022551121,0.013166158,-0.000212086,-0.079249257
2018,Interview online,not an outspoken atheist,recorded for general public,About atheists,FALSE,FALSE,0,0,0.12195122,0,0,0,0,-0.28234,0,0,0.5,0.00297442,0.015943175,,,About atheists,TRUE,TRUE,0.058816834,0.01955459,0.047630486,0.020618557,0,-0.095687735,0.004391667,0.074461497,0.003223469,0,Atheists,,About Christian fundamentalists,TRUE,TRUE,0,0,0,0.059210526,0.042105263,0,0,0,0.025594444,-0.0160125
2018,Interview online,not an outspoken atheist,recorded for general public,About atheists,TRUE,FALSE,0.036585366,0.017326733,0.06097561,0,0,-0.102079167,-0.000673214,0.14117,0,0,1.333333333,0.000679223,0.007513599,,,About nonreligious people,FALSE,FALSE,0,0,0.142857143,0,0,0,0,0.157714286,0,0,Atheists,,About Christians,FALSE,TRUE,0.018691589,0,0.048685571,0.015859031,0.014012739,-0.102687333,0,-0.005385641,0.009286667,0.024389091
2018,Interview online,not an outspoken atheist,recorded for general public,About Christian preachers,TRUE,TRUE,0.021014493,0,0.059662691,0.036471673,0,0.042031034,0,-0.0072815,-0.000588889,0,0.857142857,0.000646664,0.000396646,,,About nonreligious people,FALSE,TRUE,0.097513321,0,0,0,0.132478632,0.113605556,0,0,0,-0.075662097,Atheists,,About Christians,TRUE,TRUE,0.055449331,0.027548209,0,0,0,0.207025,-0.12174875,0,0,0
2018,Interview online,not an outspoken atheist,recorded for general public,About Christians,FALSE,FALSE,0,0,0.096153846,0,0.05982906,0,0,-0.082575,0,-0.165167857,2,0.001989736,0.005455937,,,About nonreligious people,TRUE,FALSE,0,0,0,0.166666667,0,0,0,0,-0.137577778,0,Atheists,,About Christian preachers,TRUE,TRUE,0.021014493,0,0.059662691,0.036471673,0,0.042031034,0,-0.0072815,-0.000588889,0
2018,Interview online,not an outspoken atheist,recorded for general public,About Christians,TRUE,FALSE,0,0,0.142857143,0,0,0,0,-0.015827451,0,0,0.333333333,0.004081633,5.01E-05,,,About nonreligious people,TRUE,TRUE,0.177777778,0,0.111111111,0,0,-0.409,0,-0.043861111,0,0,Atheists,,About Christians,TRUE,TRUE,0.115151515,0.12962963,0,0,0.034990792,-0.199378947,0.0004,0,0,-0.021083333
2018,Interview online,not an outspoken atheist,recorded for general public,About Christians,TRUE,TRUE,0.115151515,0.12962963,0,0,0.034990792,-0.199378947,0.0004,0,0,-0.021083333,1,0.0039084,0.007627788,,,About atheists,FALSE,FALSE,0,0,0.049809289,0,0,0,0,-0.024507883,0,0,Atheists,,About Christian fundamentalists,TRUE,TRUE,0.161073826,0,0,0,0,-0.478458333,0,0,0,0
2018,Interview online,not an outspoken atheist,recorded for general public,About religious people,TRUE,FALSE,0.039005329,0,0.028571429,0,0.13003603,-0.045442222,0,-0.00316549,0,-0.02516987,10,0.002859237,0.000404978,,,About atheists,TRUE,FALSE,0,0,0.116109138,0,0,0,0,0.113105177,0,0,Atheists,,About Christians,TRUE,TRUE,0.043339254,0.0020908,0.051577967,0,0.051348929,-0.050491358,0.002268254,-0.000927166,0,0.019742371
2018,q&a,random,general live event,About scientists,TRUE,FALSE,0.043570963,0.015592818,0.01058804,0.033944578,0.016829424,-0.032400183,-0.000729266,0.017427237,0.002130744,-0.004419091,1.294117647,0.00019596,0.000328337,,,About nonreligious people,TRUE,TRUE,0,0.02020202,0.039458283,0.025641026,0.03,0,0.000403,-0.010428711,0.023096,-0.035748333,Atheists,,About Christian fundamentalists,TRUE,TRUE,0.02486969,0.040047493,0.040506818,0.018136681,0.037131156,-0.015183359,-0.036478365,-0.00207178,-0.002531988,-0.022981061
2019,Interview in person,atheist,recorded for general public,About atheists,FALSE,FALSE,0.039080597,0.080677465,0.023809524,0,0,-0.095410657,-0.048064376,0.002637908,0,0,3,0.001120177,0.001863329,,,About nonreligious people,TRUE,TRUE,0.105544526,0.021276596,0,0,0,0.202987778,-0.020650667,0,0,0,Atheists,,About Christians,TRUE,TRUE,0,0.071357947,0.027571116,0.028169014,0.014012739,0,-0.001230162,-0.033098095,-0.0453516,-0.024389091
2019,Interview in person,atheist,recorded for general public,About atheists,TRUE,FALSE,0.050252907,0.023763876,0.010019392,0.024776774,0.011054422,-0.058653377,-0.024776546,-0.002543318,0.006542432,-0.013274176,1.75,0.000263229,0.000640182,,,About atheists,FALSE,FALSE,0,0,0.12195122,0,0,0,0,-0.28234,0,0,Atheists,,About Christian theologians,TRUE,TRUE,0.067955333,0.011820331,0.01877998,0,0.04050307,-0.071502531,-0.011472593,0.040405397,0,0.014749841
2019,Interview in person,atheist,recorded for general public,About atheists,TRUE,TRUE,0,0.249129257,0,0,0,0,0.278772692,0,0,0,0.666666667,0.012413077,0.015542843,,,About atheists,TRUE,FALSE,0.036585366,0.017326733,0.06097561,0,0,-0.102079167,-0.000673214,0.14117,0,0,Atheists,,About Christian theologians,TRUE,TRUE,0.036966221,0.043441938,0.03803132,0,0,0.138016667,0.0292875,-0.05482549,0,0
2019,Interview in person,atheist,recorded for general public,About Christian fundamentalists,TRUE,FALSE,0.06005796,0.076749239,0,0,0,-0.056173801,0.10080798,0,0,0,5,0.001438541,0.003229826,,,About atheists,FALSE,FALSE,0.039080597,0.080677465,0.023809524,0,0,-0.095410657,-0.048064376,0.002637908,0,0,Atheists,,About moderate Christians,TRUE,TRUE,0.060156138,0.025342464,0.003296621,0,0.007784855,0.02851505,-0.012901104,0.080688889,0,-0.013549495
2019,Interview in person,atheist,recorded for general public,About Christian fundamentalists,TRUE,TRUE,0.161073826,0,0,0,0,-0.478458333,0,0,0,0,2,0.005188955,0.045784475,,,About atheists,TRUE,FALSE,0.050252907,0.023763876,0.010019392,0.024776774,0.011054422,-0.058653377,-0.024776546,-0.002543318,0.006542432,-0.013274176,Atheists,,About Christian theologians,FALSE,TRUE,0,0.20610687,0,0,0,0,-0.071511111,0,0,0
2019,Interview in person,atheist,recorded for general public,About Christian preachers atheists,FALSE,FALSE,0.13049232,0.034285714,0,0,0,0.094408189,0.08329,0,0,0,1,0.003193349,0.0023837,,,About atheists,TRUE,TRUE,0,0.249129257,0,0,0,0,0.278772692,0,0,0,Atheists,,About other religious people,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0
2019,Interview in person,atheist,recorded for general public,About Christian preachers atheists,TRUE,FALSE,0,0,0,0,0.222222222,0,0,0,0,-0.2415,0.333333333,0.009876543,0.01166445,,,About nonreligious people,FALSE,FALSE,0.072202166,0,0.066975711,0,0,0.017190556,0,-0.081129341,0,0,Atheists,,About Muslims,TRUE,TRUE,0,0,0,0.038065844,0.06557377,0,0,0,-0.028841892,0.134059375
2019,Interview in person,atheist,recorded for general public,About Christian preachers atheists,TRUE,TRUE,0.05879888,0,0.013378466,0.019721889,0.064152723,0.026802295,0,0.0170999,-0.013314665,0.011852889,1.2,0.000817593,0.000242076,,,About nonreligious people,FALSE,TRUE,0,0,0.172561481,0,0.05,0,0,-0.063239598,0,0.059580556,Atheists,,About other religious people,TRUE,TRUE,0.099063289,0,0.032,0.02519685,0,-0.101616023,0,0.032518333,0.01455625,0
2019,Interview in person,atheist,recorded for general public,About Christian preachers,TRUE,FALSE,0,0,0.140340882,0,0,0,0,0.072524183,0,0,1.5,0.003939113,0.001051951,,,About nonreligious people,TRUE,TRUE,0.033537832,0,0.039097138,0.042735043,0,0.004443089,0,-0.046772852,0.038493333,0,Atheists,,About moderate Muslims,TRUE,TRUE,0.055449331,0,0.054794521,0,0,0.207025,0,-0.032290625,0,0
2019,Interview in person,atheist,recorded for general public,About Christians,FALSE,FALSE,0.06122449,0,0.08159963,0,0,-0.027792593,0,-0.033143231,0,0,6,0.001581798,0.000282067,,,About secular people,FALSE,TRUE,0,0.122241087,0,0,0,0,-0.088234722,0,0,0,Atheists,,About religious people,TRUE,TRUE,0.045566502,0,0,0.056743458,0.071428571,-0.024360811,0,0,0.124682353,0.029234375
2019,Interview in person,atheist,recorded for general public,About Christians,TRUE,FALSE,0.032719308,0.034693553,0.01440678,0.003350515,0.040508465,-0.017293016,0.002446869,-0.008363235,-0.006151538,-0.009256672,1.25,0.000243722,5.01E-05,,,About secular people,TRUE,TRUE,0.05557028,0,0.042284632,0.028846154,0.011029412,0.019409615,0,0.001358923,-0.031075926,-0.022455556,Atheists,,About religious people,TRUE,TRUE,0,0,0,0.065159574,0.075,0,0,0,-0.011312245,-0.089370833
